,country,continent,year,lifeExp,pop,gdpPercap,cluster
1288,Hungary,Europe,1952,64.03,9504000,5263.673816,2
1289,Hungary,Europe,1953,63.87,9595000,5308.48868,2
1290,Hungary,Europe,1954,65.43,9706000,5431.85557,0
1291,Hungary,Europe,1955,66.88,9825000,5850.989,0
1292,Hungary,Europe,1956,66.04,9911000,5537.722375,0
1293,Hungary,Europe,1957,66.41,9839000,6040.180011,0
1294,Hungary,Europe,1958,67.42,9882000,6416.726703,0
1295,Hungary,Europe,1959,67.32,9937000,6639.866073,0
1296,Hungary,Europe,1960,68.09,9983512,6954.291576,0
1297,Hungary,Europe,1961,69.02,10029000,7272.793578,0
1298,Hungary,Europe,1962,67.96,10063000,7550.359877,0
1299,Hungary,Europe,1963,68.98,10091000,7942.533059,0
1300,Hungary,Europe,1964,69.48,10124000,8362.477399,0
1301,Hungary,Europe,1965,69.17,10152934,8403.477994,0
1302,Hungary,Europe,1966,69.93,10184561,8854.418758,0
1303,Hungary,Europe,1967,69.5,10223422,9326.64467,0
1304,Hungary,Europe,1968,69.33,10263542,9403.183999,0
1305,Hungary,Europe,1969,69.4,10302814,9647.235758,0
1306,Hungary,Europe,1970,69.24,10337004,9581.972224,0
1307,Hungary,Europe,1971,69.13,10364869,9982.612568,0
1308,Hungary,Europe,1972,69.76,10394091,10168.65611,0
1309,Hungary,Europe,1973,69.63,10425984,10663.66869,0
1310,Hungary,Europe,1974,69.35,10471272,10892.94031,0
1311,Hungary,Europe,1975,69.4,10531820,11062.45819,0
1312,Hungary,Europe,1976,69.69,10588729,11035.56516,0
1313,Hungary,Europe,1977,69.95,10637171,11674.83737,0
1314,Hungary,Europe,1978,69.49,10673300,11917.24411,0
1315,Hungary,Europe,1979,69.7,10698234,11912.90808,0
1316,Hungary,Europe,1980,69.11,10711122,12018.55475,0
1317,Hungary,Europe,1981,69.17,10711848,12102.59883,0
1318,Hungary,Europe,1982,69.39,10705535,12545.99066,0
1319,Hungary,Europe,1983,68.95,10689463,12435.83335,0
1320,Hungary,Europe,1984,68.99,10668095,12786.878,0
1321,Hungary,Europe,1985,68.93,10648713,12495.19625,0
1322,Hungary,Europe,1986,69.13,10630563,12767.15527,0
1323,Hungary,Europe,1987,69.58,10612740,12986.47998,0
1324,Hungary,Europe,1988,69.96,10442500,13399.3031,0
1325,Hungary,Europe,1989,69.41,10397959,13155.25136,0
1326,Hungary,Europe,1990,69.39,10371878,12308.90783,0
1327,Hungary,Europe,1991,69.45,10364737,10851.83045,0
1328,Hungary,Europe,1992,69.17,10348684,10535.62855,0
1329,Hungary,Europe,1993,69.17,10329012,10494.88175,0
1330,Hungary,Europe,1994,69.61,10312714,10821.25689,0
1331,Hungary,Europe,1995,70.01,10295874,11000.40519,0
1332,Hungary,Europe,1996,70.59,10273591,11169.78598,0
1333,Hungary,Europe,1997,71.04,10244684,11712.7768,0
1334,Hungary,Europe,1998,70.97,10211127,12319.40798,0
1335,Hungary,Europe,1999,71.1,10172673,12874.41924,0
1336,Hungary,Europe,2000,71.83,10137449,13592.35087,0
1337,Hungary,Europe,2001,72.47,10109467,14185.5176,0
1338,Hungary,Europe,2002,72.59,10083313,14843.93556,0
1339,Hungary,Europe,2003,72.61,10057745,15506.20095,0
1340,Hungary,Europe,2004,73.01,10032375,16291.19795,0
1341,Hungary,Europe,2005,72.97,10006835,17014.0,0
1342,Hungary,Europe,2007,73.338,9956108,18008.94444,0
1343,Iceland,Europe,1950,71.01,142938,7750.291535,0
1344,Iceland,Europe,1951,71.05,145604,7468.805837,0
1345,Iceland,Europe,1952,72.49,147962,7267.688428,0
1346,Iceland,Europe,1953,72.31,151036,8211.292176,0
1347,Iceland,Europe,1954,73.36,154563,8800.722567,0
1348,Iceland,Europe,1955,73.3,158044,9458.671799,0
1349,Iceland,Europe,1956,72.98,161358,9489.0241,0
1350,Iceland,Europe,1957,73.47,165110,9244.001412,0
1351,Iceland,Europe,1958,73.43,168771,9789.869797,0
1352,Iceland,Europe,1959,72.66,172314,9768.93049,0
1353,Iceland,Europe,1960,74.09,175860,9890.0665,0
1354,Iceland,Europe,1961,73.47,178905,9724.49065,0
1355,Iceland,Europe,1962,73.68,182053,10350.15906,0
1356,Iceland,Europe,1963,72.98,185481,11221.63427,0
1357,Iceland,Europe,1964,73.57,188847,12133.87365,0
1358,Iceland,Europe,1965,73.84,192288,12794.8827,0
1359,Iceland,Europe,1966,73.23,195610,13701.27415,0
1360,Iceland,Europe,1967,73.73,198676,13319.89568,0
1361,Iceland,Europe,1968,73.94,201245,12441.43872,0
1362,Iceland,Europe,1969,73.71,202920,12659.10905,0
1363,Iceland,Europe,1970,73.81,204104,13532.83678,0
1364,Iceland,Europe,1971,73.55,206092,15128.82588,0
1365,Iceland,Europe,1972,74.46,209275,15798.06362,0
1366,Iceland,Europe,1973,74.31,212364,16670.02132,0
1367,Iceland,Europe,1974,74.37,215324,17375.5854,0
1368,Iceland,Europe,1975,75.35,218031,17297.44397,0
1369,Iceland,Europe,1976,76.71,220133,18179.25077,0
1370,Iceland,Europe,1977,76.11,221823,19654.96247,0
1371,Iceland,Europe,1978,76.42,223587,20649.68327,0
1372,Iceland,Europe,1979,76.63,225749,21453.7783,0
1373,Iceland,Europe,1980,76.66,228161,22434.85748,0
1374,Iceland,Europe,1981,76.35,230803,23121.40777,0
1375,Iceland,Europe,1982,76.99,233997,23269.6075,0
1376,Iceland,Europe,1983,76.63,237041,22499.89615,0
1377,Iceland,Europe,1984,77.43,239498,23215.83465,0
1378,Iceland,Europe,1985,77.56,241403,23821.70912,0
1379,Iceland,Europe,1986,78.09,242999,25107.72219,0
1380,Iceland,Europe,1987,77.23,244676,26923.20628,0
1381,Iceland,Europe,1988,77.08,249885,26435.22394,0
1382,Iceland,Europe,1989,78.15,252746,26317.46255,0
1383,Iceland,Europe,1990,77.98,254719,26372.87842,0
1384,Iceland,Europe,1991,77.94,256831,26332.62091,0
1385,Iceland,Europe,1992,78.77,259012,25144.39201,0
1386,Iceland,Europe,1993,78.98,261270,25030.85874,0
1387,Iceland,Europe,1994,79.24,266075,25941.5378,0
1388,Iceland,Europe,1995,78.05,267527,25840.48851,0
1389,Iceland,Europe,1996,78.84,269000,27027.25401,0
1390,Iceland,Europe,1997,78.95,271192,28061.09966,0
1391,Iceland,Europe,1998,79.67,274000,29256.69932,0
1392,Iceland,Europe,1999,79.46,277280,30042.93674,0
1393,Iceland,Europe,2000,79.72,281043,31092.02544,0
1394,Iceland,Europe,2001,80.64,284812,31830.54252,0
1395,Iceland,Europe,2002,80.5,288030,31163.20196,0
1396,Iceland,Europe,2003,81.06,291064,31937.00631,0
1397,Iceland,Europe,2004,80.95,293966,34279.1786,0
1398,Iceland,Europe,2005,81.43,296737,35630.0,0
1399,Iceland,Europe,2006,81.12,299388,36233.27382,0
1400,Iceland,Europe,2007,81.757,301931,36180.78919,0
1401,India,Asia,1952,37.373,372000000,546.5657493,2
1402,India,Asia,1957,40.249,409000000,590.061996,2
1403,India,Asia,1962,43.605,454000000,658.3471509,1
1404,India,Asia,1967,47.193,506000000,700.7706107,1
1405,India,Asia,1972,50.651,567000000,724.032527,1
1406,India,Asia,1977,54.208,634000000,813.337323,1
1407,India,Asia,1982,56.596,708000000,855.7235377,1
1408,India,Asia,1987,58.553,788000000,976.5126756,1
1409,India,Asia,1992,60.223,872000000,1164.406809,1
1410,India,Asia,1997,61.765,959000000,1458.817442,1
1411,India,Asia,2002,62.879,1034172547,1746.769454,1
1412,India,Asia,2007,64.698,1110396331,2452.210407,1
1413,Indonesia,Asia,1952,37.468,82052000,749.6816546,2
1414,Indonesia,Asia,1957,39.918,90124000,858.9002707,2
1415,Indonesia,Asia,1962,42.518,99028000,849.2897701,2
1416,Indonesia,Asia,1967,45.964,109343000,762.4317721,2
1417,Indonesia,Asia,1972,49.203,121282000,1111.107907,2
1418,Indonesia,Asia,1977,52.702,136725000,1382.702056,2
1419,Indonesia,Asia,1982,56.159,153343000,1516.872988,2
1420,Indonesia,Asia,1987,60.137,169276000,1748.356961,2
1421,Indonesia,Asia,1992,62.681,184816000,2383.140898,2
1422,Indonesia,Asia,1997,66.041,199278000,3119.335603,0
1423,Indonesia,Asia,2002,68.588,211060000,2873.91287,0
1424,Indonesia,Asia,2007,70.65,223547000,3540.651564,0
1425,Iran,Asia,1952,44.869,17272000,3035.326002,2
1426,Iran,Asia,1957,47.181,19792000,3290.257643,2
1427,Iran,Asia,1962,49.325,22874000,4187.329802,2
1428,Iran,Asia,1967,52.469,26538000,5906.731805,2
1429,Iran,Asia,1972,55.234,30614000,9613.818607,2
1430,Iran,Asia,1977,57.702,35480679,11888.59508,2
1431,Iran,Asia,1982,59.62,43072751,7608.334602,2
1432,Iran,Asia,1987,63.04,51889696,6642.881371,2
1433,Iran,Asia,1992,65.742,60397973,7235.653188,0
1434,Iran,Asia,1997,68.042,63327987,8263.590301,0
1435,Iran,Asia,2002,69.451,66907826,9240.761975,0
1436,Iran,Asia,2007,70.964,69453570,11605.71449,0
1437,Iraq,Asia,1952,45.32,5441766,4129.766056,2
1438,Iraq,Asia,1957,48.437,6248643,6229.333562,2
1439,Iraq,Asia,1962,51.457,7240260,8341.737815,2
1440,Iraq,Asia,1967,54.459,8519282,8931.459811,2
1441,Iraq,Asia,1972,56.95,10061506,9576.037596,2
1442,Iraq,Asia,1977,60.413,11882916,14688.23507,0
1443,Iraq,Asia,1982,62.038,14173318,14517.90711,0
1444,Iraq,Asia,1987,65.044,16543189,11643.57268,0
1445,Iraq,Asia,1992,59.461,17861905,3745.640687,2
1446,Iraq,Asia,1997,58.811,20775703,3076.239795,2
1447,Iraq,Asia,2002,57.046,24001816,4390.717312,2
1448,Iraq,Asia,2007,59.545,27499638,4471.061906,2
1449,Ireland,Europe,1951,65.8,2959311,5069.589769,0
1450,Ireland,Europe,1952,66.91,2952156,5210.280328,0
1451,Ireland,Europe,1957,68.9,2878220,5599.077872,0
1452,Ireland,Europe,1962,70.29,2830000,6631.597314,0
1453,Ireland,Europe,1967,71.08,2900100,7655.568963,0
1454,Ireland,Europe,1972,71.28,3024400,9530.772896,0
1455,Ireland,Europe,1977,72.03,3271900,11150.98113,0
1456,Ireland,Europe,1982,73.1,3480000,12618.32141,0
1457,Ireland,Europe,1987,74.36,3539900,13872.86652,0
1458,Ireland,Europe,1992,75.467,3557761,17558.81555,0
1459,Ireland,Europe,1997,76.122,3667233,24521.94713,0
1460,Ireland,Europe,2002,77.783,3879155,34077.04939,0
1461,Ireland,Europe,2007,78.885,4109086,40675.99635,0
1462,Israel,Asia,1952,65.39,1620914,4086.522128,2
1463,Israel,Asia,1957,67.84,1944401,5385.278451,0
1464,Israel,Asia,1962,69.39,2310904,7105.630706,0
1465,Israel,Asia,1967,70.75,2693585,8393.741404,0
1466,Israel,Asia,1972,71.63,3095893,12786.93223,0
1467,Israel,Asia,1977,73.06,3495918,13306.61921,0
1468,Israel,Asia,1982,74.45,3858421,15367.0292,0
1469,Israel,Asia,1987,75.6,4203148,17122.47986,0
1470,Israel,Asia,1992,76.93,4936550,18051.52254,0
1471,Israel,Asia,1997,78.269,5531387,20896.60924,0
1472,Israel,Asia,2002,79.696,6029529,21905.59514,0
1473,Israel,Asia,2007,80.745,6426679,25523.2771,0
1474,Italy,Europe,1950,65.77,47105000,4461.067193,0
1475,Italy,Europe,1951,65.31,47418000,4719.636757,0
1476,Italy,Europe,1952,65.94,47666000,4931.404155,0
1477,Italy,Europe,1953,66.58,47957000,5222.079917,0
1478,Italy,Europe,1954,67.9,48299000,5436.140736,0
1479,Italy,Europe,1955,68.25,48633000,5733.705071,0
1480,Italy,Europe,1956,67.64,48921000,5958.252391,0
1481,Italy,Europe,1957,67.81,49182000,6248.656232,0
1482,Italy,Europe,1958,68.87,49476000,6518.368168,0
1483,Italy,Europe,1959,69.32,49832000,6885.772019,0
1484,Italy,Europe,1960,69.21,50197600,7314.830776,0
1485,Italy,Europe,1961,69.85,50523200,7820.210212,0
1486,Italy,Europe,1962,69.24,50843200,8243.58234,0
1487,Italy,Europe,1963,69.35,51198300,8636.90716,0
1488,Italy,Europe,1964,70.4,51600200,8821.596841,0
1489,Italy,Europe,1965,70.27,51987100,9011.540421,0
1490,Italy,Europe,1966,71.02,52331600,9503.610165,0
1491,Italy,Europe,1967,71.06,52667100,10022.40131,0
1492,Italy,Europe,1968,70.88,52986600,10694.07481,0
1493,Italy,Europe,1969,70.9,53317000,11274.39824,0
1494,Italy,Europe,1970,71.66,53661100,11788.23346,0
1495,Italy,Europe,1971,71.91,54005500,11939.21503,0
1496,Italy,Europe,1972,72.19,54365564,12269.27378,0
1497,Italy,Europe,1973,72.13,54796843,13133.74758,0
1498,Italy,Europe,1974,72.85,55226259,13614.98029,0
1499,Italy,Europe,1975,72.76,55571894,13160.78533,0
1500,Italy,Europe,1976,73.11,55838536,14021.92932,0
1501,Italy,Europe,1977,73.48,56059245,14255.98475,0
1502,Italy,Europe,1978,73.83,56240143,14831.3966,0
1503,Italy,Europe,1979,74.16,56367710,15712.13998,0
1504,Italy,Europe,1980,74.12,56451247,16201.88298,0
1505,Italy,Europe,1981,74.51,56502489,16362.80286,0
1506,Italy,Europe,1982,74.98,56535636,16537.4835,0
1507,Italy,Europe,1983,74.8,56630129,16717.44341,0
1508,Italy,Europe,1984,75.56,56696963,17530.69389,0
1509,Italy,Europe,1985,75.67,56731215,18078.9509,0
1510,Italy,Europe,1986,76.0,56733833,18479.36644,0
1511,Italy,Europe,1987,76.42,56729703,19207.23482,0
1512,Italy,Europe,1988,76.6,56734027,20293.85091,0
1513,Italy,Europe,1989,77.0,56737529,21166.47838,0
1514,Italy,Europe,1990,77.06,56742886,21561.42044,0
1515,Italy,Europe,1991,77.07,56747462,21755.39858,0
1516,Italy,Europe,1992,77.44,56840847,22013.64486,0
1517,Italy,Europe,1993,77.72,57026746,21826.21878,0
1518,Italy,Europe,1994,77.94,57179460,22471.2282,0
1519,Italy,Europe,1995,78.19,57274531,23680.30912,0
1520,Italy,Europe,1996,78.51,57367032,23897.55367,0
1521,Italy,Europe,1997,78.82,57479469,24675.02446,0
1522,Italy,Europe,1998,78.92,57550318,25409.99448,0
1523,Italy,Europe,1999,79.31,57603634,26128.82464,0
1524,Italy,Europe,2000,79.72,57719337,27160.46843,0
1525,Italy,Europe,2001,80.0,57844924,27779.73034,0
1526,Italy,Europe,2002,80.24,57926999,27968.09817,0
1527,Italy,Europe,2003,80.32,57998353,27839.64196,0
1528,Italy,Europe,2004,81.18,58057477,27887.57345,0
1529,Italy,Europe,2007,80.546,58147733,28569.7197,0
1530,Jamaica,Americas,1952,58.53,1426095,2898.530881,2
1531,Jamaica,Americas,1957,62.61,1535090,4756.525781,2
1532,Jamaica,Americas,1962,65.61,1665128,5246.107524,0
1533,Jamaica,Americas,1967,67.51,1861096,6124.703451,0
1534,Jamaica,Americas,1972,69.0,1997616,7433.889293,0
1535,Jamaica,Americas,1977,70.11,2156814,6650.195573,0
1536,Jamaica,Americas,1982,71.21,2298309,6068.05135,0
1537,Jamaica,Americas,1987,71.77,2326606,6351.237495,0
1538,Jamaica,Americas,1992,71.766,2378618,7404.923685,0
1539,Jamaica,Americas,1997,72.262,2531311,7121.924704,0
1540,Jamaica,Americas,2002,72.047,2664659,6994.774861,0
1541,Jamaica,Americas,2007,72.567,2780132,7320.880262,0
1542,Japan,Asia,1950,59.3,83805000,2644.585447,2
1543,Japan,Asia,1951,60.99,85163848,2926.689586,2
1544,Japan,Asia,1952,63.03,86459025,3216.956347,2
1545,Japan,Asia,1953,63.37,87655163,3406.853094,2
1546,Japan,Asia,1954,64.61,88753892,3554.902815,2
1547,Japan,Asia,1955,65.77,89815060,3814.965272,0
1548,Japan,Asia,1956,65.63,90766211,4058.838069,0
1549,Japan,Asia,1957,65.5,91563009,4317.694365,0
1550,Japan,Asia,1958,67.12,92388772,4528.38594,0
1551,Japan,Asia,1959,67.51,93296566,4893.312509,0
1552,Japan,Asia,1960,67.8,94091638,5488.805469,0
1553,Japan,Asia,1961,68.45,94943293,6094.424202,0
1554,Japan,Asia,1962,68.73,95831757,6576.649461,0
1555,Japan,Asia,1963,69.81,96811940,7061.483649,0
1556,Japan,Asia,1964,70.28,97826267,7803.680953,0
1557,Japan,Asia,1965,70.33,98882534,8170.007443,0
1558,Japan,Asia,1966,71.14,99790308,8957.28044,0
1559,Japan,Asia,1967,71.43,100825279,9847.788607,0
1560,Japan,Asia,1968,71.75,101960672,10991.99599,0
1561,Japan,Asia,1969,71.98,103171831,12218.47929,0
1562,Japan,Asia,1970,72.07,104344973,13374.86201,0
1563,Japan,Asia,1971,72.89,105696786,13824.23536,0
1564,Japan,Asia,1972,73.42,107188273,14778.78636,0
1565,Japan,Asia,1973,73.48,108706797,15742.87517,0
1566,Japan,Asia,1974,73.91,110162302,15344.57125,0
1567,Japan,Asia,1975,74.41,111573116,15618.92782,0
1568,Japan,Asia,1976,74.81,112774841,16066.66829,0
1569,Japan,Asia,1977,75.38,113872473,16610.37701,0
1570,Japan,Asia,1978,75.7,114912911,17327.75913,0
1571,Japan,Asia,1979,76.21,115890431,18123.89211,0
1572,Japan,Asia,1980,76.19,116807309,18488.25746,0
1573,Japan,Asia,1981,76.6,117648092,18938.11132,0
1574,Japan,Asia,1982,77.11,118454974,19384.10571,0
1575,Japan,Asia,1983,77.14,119269949,19698.72425,0
1576,Japan,Asia,1984,77.54,120034697,20339.95264,0
1577,Japan,Asia,1985,77.84,120754335,21109.16097,0
1578,Japan,Asia,1986,78.26,121491913,21588.49152,0
1579,Japan,Asia,1987,78.67,122091325,22375.94189,0
1580,Japan,Asia,1988,78.58,122613000,23661.03654,0
1581,Japan,Asia,1989,79.02,123107500,24704.53408,0
1582,Japan,Asia,1990,79.04,123537399,25870.13512,0
1583,Japan,Asia,1991,79.31,123946268,26648.76575,0
1584,Japan,Asia,1992,79.36,124329269,26824.89511,0
1585,Japan,Asia,1993,79.51,124668019,26818.24098,0
1586,Japan,Asia,1994,79.91,125014050,27037.82807,0
1587,Japan,Asia,1995,79.76,125341354,27509.08014,0
1588,Japan,Asia,1996,80.46,125645311,28385.15847,0
1589,Japan,Asia,1997,80.69,125956499,28816.58499,0
1590,Japan,Asia,1998,80.77,126246096,27904.67521,0
1591,Japan,Asia,1999,80.74,126494403,27809.60299,0
1592,Japan,Asia,2000,81.35,126699784,28559.60016,0
1593,Japan,Asia,2001,81.7,126891645,28569.05491,0
1594,Japan,Asia,2002,82.0,127065841,28604.5919,0
1595,Japan,Asia,2003,82.07,127214499,29073.61233,0
1596,Japan,Asia,2004,82.36,127333002,29742.04613,0
1597,Japan,Asia,2005,82.27,127417244,30290.0,0
1598,Japan,Asia,2006,82.67,127463611,31001.71797,0
1599,Japan,Asia,2007,82.603,127467972,31656.06806,0
1600,Jordan,Asia,1952,43.158,607914,1546.907807,2
1601,Jordan,Asia,1957,45.669,746559,1886.080591,2
1602,Jordan,Asia,1962,48.126,933559,2348.009158,2
1603,Jordan,Asia,1967,51.629,1255058,2741.796252,2
1604,Jordan,Asia,1972,56.528,1613551,2110.856309,2
1605,Jordan,Asia,1977,61.134,1937652,2852.351568,2
1606,Jordan,Asia,1982,63.739,2347031,4161.415959,2
1607,Jordan,Asia,1987,65.869,2820042,4448.679912,0
1608,Jordan,Asia,1992,68.015,3867409,3431.593647,0
1609,Jordan,Asia,1997,69.772,4526235,3645.379572,0
1610,Jordan,Asia,2002,71.263,5307470,3844.917194,0
1611,Jordan,Asia,2007,72.535,6053193,4519.461171,0
1612,Kazakhstan,FSU,1992,65.359,16542063,5919.908968,0
1613,Kazakhstan,FSU,1997,62.959,15484518,4709.057407,2
1614,Kazakhstan,FSU,2002,64.878,15077224,6667.304371,0
1615,Kazakhstan,FSU,2007,66.996,15284929,10312.77139,0
1616,Kenya,Africa,1952,42.27,6464046,853.540919,2
1617,Kenya,Africa,1957,44.686,7454779,944.4383152,2
1618,Kenya,Africa,1962,47.949,8678557,896.9663732,2
1619,Kenya,Africa,1967,50.654,10191512,1056.736457,2
1620,Kenya,Africa,1972,53.559,12044785,1222.359968,2
1621,Kenya,Africa,1977,56.155,14500404,1267.613204,2
1622,Kenya,Africa,1982,58.766,17661452,1348.225791,2
1623,Kenya,Africa,1987,59.339,21198082,1361.936856,2
1624,Kenya,Africa,1992,59.285,25020539,1341.921721,2
1625,Kenya,Africa,1997,54.407,28263827,1360.485021,2
1626,Kenya,Africa,2002,50.992,31386842,1287.514732,2
1627,Kenya,Africa,2007,54.11,35610177,1463.249282,2
1628,"Korea, Dem. Rep.",Asia,1952,50.056,8865488,1088.277758,2
1629,"Korea, Dem. Rep.",Asia,1957,54.081,9411381,1571.134655,2
1630,"Korea, Dem. Rep.",Asia,1962,56.656,10917494,1621.693598,2
1631,"Korea, Dem. Rep.",Asia,1967,59.942,12617009,2143.540609,2
1632,"Korea, Dem. Rep.",Asia,1972,63.983,14781241,3701.621503,2
1633,"Korea, Dem. Rep.",Asia,1977,67.159,16325320,4106.301249,0
1634,"Korea, Dem. Rep.",Asia,1982,69.1,17647518,4106.525293,0
1635,"Korea, Dem. Rep.",Asia,1987,70.647,19067554,4106.492315,0
1636,"Korea, Dem. Rep.",Asia,1992,69.978,20711375,3726.063507,0
1637,"Korea, Dem. Rep.",Asia,1997,67.727,21585105,1690.756814,0
1638,"Korea, Dem. Rep.",Asia,2002,66.662,22215365,1646.758151,2
1639,"Korea, Dem. Rep.",Asia,2007,67.297,23301725,1593.06548,2
1640,"Korea, Rep.",Asia,1952,47.453,20947571,1030.592226,2
1641,"Korea, Rep.",Asia,1957,52.681,22611552,1487.593537,2
1642,"Korea, Rep.",Asia,1962,55.292,26420307,1536.344387,2
1643,"Korea, Rep.",Asia,1967,57.716,30131000,2029.228142,2
1644,"Korea, Rep.",Asia,1972,62.612,33505000,3030.87665,2
1645,"Korea, Rep.",Asia,1977,64.766,36436000,4657.22102,2
1646,"Korea, Rep.",Asia,1982,67.123,39326000,5622.942464,0
1647,"Korea, Rep.",Asia,1987,69.81,41622000,8533.088805,0
1648,"Korea, Rep.",Asia,1992,72.244,43805450,12104.27872,0
1649,"Korea, Rep.",Asia,1997,74.647,46173816,15993.52796,0
1650,"Korea, Rep.",Asia,2002,77.045,47969150,19233.98818,0
1651,"Korea, Rep.",Asia,2007,78.623,49044790,23348.13973,0
1652,Kuwait,Asia,1952,55.565,160000,108382.3529,0
1653,Kuwait,Asia,1957,58.033,212846,113523.1329,0
1654,Kuwait,Asia,1962,60.47,358266,95458.11176,0
1655,Kuwait,Asia,1967,64.624,575003,80894.88326,0
1656,Kuwait,Asia,1972,67.712,841934,109347.867,0
1657,Kuwait,Asia,1977,69.343,1140357,59265.47714,0
1658,Kuwait,Asia,1982,71.309,1497494,31354.03573,0
1659,Kuwait,Asia,1987,74.174,1891487,28118.42998,0
1660,Kuwait,Asia,1992,75.19,1418095,34932.91959,0
1661,Kuwait,Asia,1997,76.156,1765345,40300.61996,0
1662,Kuwait,Asia,2002,76.904,2111561,35110.10566,0
1663,Kuwait,Asia,2007,77.588,2505559,47306.98978,0
1664,Latvia,FSU,1965,71.2,2253604,4078.828307,0
1665,Latvia,FSU,1966,71.16,2278721,4110.991504,0
1666,Latvia,FSU,1967,70.82,2301371,4444.343948,0
1667,Latvia,FSU,1968,70.46,2322031,4596.577322,0
1668,Latvia,FSU,1969,70.2,2341871,4651.532907,0
1669,Latvia,FSU,1970,70.22,2361159,5470.687438,0
1670,Latvia,FSU,1971,70.57,2381641,5845.609237,0
1671,Latvia,FSU,1972,70.25,2401244,6095.312282,0
1672,Latvia,FSU,1973,70.2,2421355,6395.096187,0
1673,Latvia,FSU,1974,70.11,2442473,6651.164666,0
1674,Latvia,FSU,1975,69.28,2461606,7050.027426,0
